"","Subtype","Provider","Name","Town","Council","Clients","Grades published","Setting","Staffing","Leadership","Care and play","Last_inspection_Date","Registered","Complaints upheld since 22/23","Enforcements since 22/23"
"1771","Over 3s","Voluntary or Not for Profit","Pinkie St Peter's Out of School Club","Musselburgh","East Lothian","Children","19/10/2017",4,4,4,4,"11/09/2017","2003_8",0,0
"1772","Under 3s","Private","Stepping Stones","Johnstone","Renfrewshire","Children","27/01/2020",5,5,5,5,"23/01/2020","2002_4",0,0
"1773","Over 3s","Voluntary or Not for Profit","Pupil's Out Of School Care Club","Largs","North Ayrshire","Children","08/06/2022",5,5,4,5,"03/05/2022","2002_4",0,0
"1774","Under 3s","Private","Somerset Nursery - Fitzroy","Glasgow","Glasgow City","Children","10/06/2019",4,4,4,4,"23/05/2019","2002_4",0,0
"1775","Under 3s","Local Authority","Wellpark Children's Centre","Greenock","Inverclyde","Children","15/11/2018",5,4,5,5,"10/10/2018","2002_4",0,0
"1776","Over 3s","Local Authority","Coylton Care Club","Ayr","South Ayrshire","Children","24/07/2020",4,4,4,4,"16/01/2020","2003_2",0,0
"1777","Under 3s","Voluntary or Not for Profit","PPP Childcare Service","Wick","Highland","Children","08/08/2023",4,5,4,4,"07/07/2023","2003_11",0,0
"1778","Under 3s","Private","Hillfoot Nursery","Glasgow","East Dunbartonshire","Children","20/03/2019",5,4,5,4,"18/02/2019","2003_10",0,0
"1779","Under 3s","Private","Lecropt Ltd","Stirling","Stirling","Children","13/05/2024",5,5,5,5,"26/04/2024","2003_8",0,0
"1780","Under 3s","Voluntary or Not for Profit","Cairndow Community Childcare","Cairndow","Argyll & Bute","Children","18/09/2020",4,4,4,4,"11/03/2020","2005_3",0,0
"1781","Over 3s","Private","Holmston Out of Skool Club","Ayr","South Ayrshire","Children","06/08/2019",4,4,4,4,"18/06/2019","2005_3",0,0
"1782","Over 3s","Local Authority","Village Kids Club","Perth","Perth & Kinross","Children","31/05/2024",5,4,5,4,"19/04/2024","2003_8",0,0
"1783","Over 3s","Voluntary or Not for Profit","Kool Kidz (Hillington)","Glasgow","Glasgow City","Children","16/02/2018",4,4,4,4,"08/01/2018","2003_3",0,0
"1784","Over 3s","Voluntary or Not for Profit","Radnor Park Out of School Care","Clydebank","West Dunbartonshire","Children","26/09/2023",5,5,5,5,"21/08/2023","2004_2",0,0
"1785","Under 3s","Private","Dean Park Nursery","Kilmarnock","East Ayrshire","Children","27/01/2022",5,5,5,5,"16/12/2021","2003_9",0,0
"1786","Under 3s","Private","The Kidz Stop Ltd","Bo'ness","Falkirk","Children","18/04/2024",3,3,3,3,"07/03/2024","2003_7",1,0
"1787","Over 3s","Local Authority","Strathmartine Pre School Class","Dundee","Angus","Children","06/01/2020",5,5,5,5,"27/11/2019","2003_10",0,0
"1788","Over 3s","Local Authority","Abernethy Primary Nursery Class","Perth","Perth & Kinross","Children","17/04/2024",4,4,4,5,"06/03/2024","2003_11",0,0
"1789","Under 3s","Private","Badden Farm Nursery","Lochgilphead","Argyll & Bute","Children","04/10/2018",5,4,4,4,"16/08/2018","2003_6",0,0
"1790","Over 3s","Voluntary or Not for Profit","PEACE Annanhill","Kilmarnock","East Ayrshire","Children","11/07/2017",4,5,4,5,"23/06/2017","2003_12",0,0
"1791","Over 3s","Local Authority","St. John's Kids Club","Perth","Perth & Kinross","Children","02/05/2024",5,4,4,4,"20/03/2024","2003_8",0,0
"1792","Over 3s","Local Authority","Scone Kids Club","Perth","Perth & Kinross","Children","16/03/2018",4,5,4,4,"07/02/2018","2003_9",0,0
"1793","Under 3s","Local Authority","Flowerbank Early Childhood Centre","Kilmarnock","East Ayrshire","Children","06/10/2023",4,5,4,4,"12/07/2023","2002_4",0,0
"1794","Under 3s","Private","Mulberry Bush Montessori","Glasgow","Glasgow City","Children","22/08/2023",4,5,4,4,"12/07/2023","2004_8",0,0
"1795","Under 3s","Local Authority","Hillbank Early Childhood Centre","Kilmarnock","East Ayrshire","Children","13/09/2018",5,5,6,6,"18/07/2018","2002_4",0,0
"1796","Under 3s","Private","Busy Bees Nursery (Stranraer)","Stranraer","Dumfries & Galloway","Children","27/02/2019",4,4,4,4,"06/12/2018","2002_4",0,0
"1797","Under 3s","Private","ABC Tots Ltd","Bathgate","West Lothian","Children","10/07/2019",5,4,4,4,"21/05/2019","2004_7",1,0
"1798","Under 3s","Private","Playbarn","Fraserburgh","Aberdeenshire","Children","12/01/2018",5,6,5,6,"09/11/2017","2003_5",0,0
"1799","Over 3s","Local Authority","Arngask Primary School Nursery Class","Perth","Perth & Kinross","Children","20/12/2019",5,5,5,5,"10/12/2019","2003_12",0,0
"1800","Over 3s","Local Authority","Tayport Out of School Club","Tayport","Fife","Children","03/04/2024",4,5,4,4,"05/03/2024","2004_11",0,0
"1801","Over 3s","Voluntary or Not for Profit","Schools Out in Troon","Troon","South Ayrshire","Children","27/06/2018",4,4,4,5,"31/05/2018","2003_1",0,0
"1802","Over 3s","Voluntary or Not for Profit","Mossneuk Out of School Service","Glasgow","South Lanarkshire","Children","14/05/2024",4,4,3,4,"09/04/2024","2003_8",0,0
"1803","Over 3s","Local Authority","Fisherton Early Years Centre","Ayr","South Ayrshire","Children","12/06/2019",4,5,4,5,"22/04/2019","2003_8",0,0
"1804","Under 3s","Private","Building Blocks Dunfermline Nursery","Dunfermline","Fife","Children","10/01/2022",5,5,4,4,"17/11/2021","2003_12",0,0
"1805","Over 3s","Local Authority","Benarty Primary School Nursery","Lochgelly","Fife","Children","23/02/2023",5,5,5,5,"26/01/2023","2003_6",0,0
"1806","Over 3s","Private","Cardowan and Stepps Out of School Club","Glasgow","North Lanarkshire","Children","18/01/2019",4,4,4,4,"14/11/2018","2003_10",0,0
"1807","Over 3s","Local Authority","Blair Kids Club","Blairgowrie","Perth & Kinross","Children","30/01/2019",5,4,4,4,"22/01/2019","2003_9",0,0
"1808","Over 3s","Private","Mount Florida Out of School Project","Glasgow","Glasgow City","Children","19/06/2019",5,5,5,5,"23/04/2019","2004_4",0,0
"1809","Over 3s","Private","Childcare Connections - Gilmerton Playcare","Edinburgh","City of Edinburgh","Children","17/01/2020",5,5,5,5,"04/12/2019","2003_8",0,0
"1810","Over 3s","Local Authority","St. Anthony's Roman Catholic Primary School Nursery","Bathgate","West Lothian","Children","08/03/2024",4,4,4,4,"09/02/2024","2006_3",0,0
"1811","Under 3s","Private","Little Scholars (Nursery) Limited","Glasgow","South Lanarkshire","Children","04/11/2021",4,4,4,4,"22/10/2021","2003_8",0,0
"1812","Under 3s","Private","Carousel Child Care","Falkirk","Falkirk","Children","11/10/2023",4,4,4,4,"05/09/2023","2004_4",0,0
"1813","Over 3s","Private","Craigiebarn Owls Out of School Care Club","Dundee","Dundee City","Children","29/02/2024",4,5,4,5,"19/01/2024","2003_10",0,0
"1814","Under 3s","Private","Cadzow Nursery School","Hamilton","South Lanarkshire","Children","25/05/2021",4,4,4,4,"29/04/2021","2003_10",0,0
"1815","Over 3s","Local Authority","Ordiquhill School Nursery","Banff","Aberdeenshire","Children","02/07/2018",4,5,4,4,"13/03/2018","2003_11",0,0
"1816","Over 3s","Local Authority","St. Margarets Out of School Club","Dunfermline","Fife","Children","22/03/2018",4,5,4,4,"07/02/2018","2003_12",0,0
"1817","Under 3s","Local Authority","Bellsbank Early Childhood Centre","Dalmellington","East Ayrshire","Children","29/06/2022",5,4,4,5,"27/05/2022","2002_4",0,0
"1818","Over 3s","Local Authority","Castleview Primary School Nursery","Edinburgh","City of Edinburgh","Children","18/07/2018",5,5,5,5,"24/05/2024","2004_7",0,0
"1819","Over 3s","Local Authority","Leuchars Out of School Club","St. Andrews","Fife","Children","28/10/2019",5,4,4,5,"07/10/2019","2004_2",0,0
"1820","Over 3s","Local Authority","Anstruther Primary School Nursery","Anstruther","Fife","Children","04/02/2019",5,6,5,5,"30/10/2018","2003_9",0,0
"1821","Over 3s","Private","Kingspark After School Care","Glasgow","Glasgow City","Children","15/01/2020",4,5,5,5,"18/11/2019","2003_9",0,0
"1822","Over 3s","Private","Kidzcare at Bruntsfield","Edinburgh","City of Edinburgh","Children","30/04/2019",4,4,4,4,"11/03/2019","2003_9",0,0
"1823","Under 3s","Voluntary or Not for Profit","First Step Nursery","Musselburgh","East Lothian","Children","17/04/2024",4,5,5,4,"12/03/2024","2002_4",0,0
"1824","Over 3s","Local Authority","Pitteuchar West Primary School Nursery","Glenrothes","Fife","Children","23/04/2024",4,4,4,4,"21/03/2024","2002_4",0,0
"1825","Under 3s","Local Authority","Ladywell Nursery School - Livingston","Livingston","West Lothian","Children","28/07/2023",5,5,4,4,"07/06/2023","2002_4",0,0
"1826","Under 3s","Local Authority","Ardler Primary School Nursery","Dundee","Dundee City","Children","11/04/2023",5,5,5,5,"09/03/2023","2003_7",0,0
"1827","Under 3s","Local Authority","Quarry View Nursery","Dundee","Dundee City","Children","10/01/2024",5,5,5,5,"08/12/2023","2003_7",1,0
"1828","Under 3s","Local Authority","St. Ninian's R C Primary School Nursery.","Dundee","Dundee City","Children","01/07/2019",5,5,4,5,"19/06/2019","2003_7",0,0
"1829","Under 3s","Private","Rainbow Nursery - Bathgate","Bathgate","West Lothian","Children","04/06/2021",5,5,5,5,"17/05/2024","2003_8",0,0
"1830","Over 3s","Voluntary or Not for Profit","The Octopus Kids Club","Glasgow","South Lanarkshire","Children","18/10/2023",3,3,3,3,"19/09/2023","2004_1",0,3
"1831","Under 3s","Private","Smallworld Children's Nursery and Daycare","Brechin","Angus","Children","12/01/2022",4,4,4,4,"02/12/2021","2004_4",0,0
"1832","Under 3s","Private","Prestwick Private Kindergarten","Prestwick","South Ayrshire","Children","25/10/2023",4,4,4,4,"01/08/2023","2003_2",0,0
"1833","Over 3s","Local Authority","Antonine Primary School Early Learning and Childcare Class","Bonnybridge","Falkirk","Children","24/12/2018",5,5,5,5,"27/11/2018","2002_4",0,0
"1834","Over 3s","Local Authority","Bankier Primary School, Early Learning and Childcare Class","Bonnybridge","Falkirk","Children","29/04/2019",4,4,4,4,"01/03/2019","2002_4",0,0
"1835","Under 3s","Local Authority","Bonnypark Early Learning and Childcare Centre","Bonnybridge","Falkirk","Children","24/07/2019",5,5,5,5,"15/05/2019","2002_4",0,0
"1836","Over 3s","Local Authority","Bowhouse Primary School, Early Learning and Childcare Class","Grangemouth","Falkirk","Children","10/10/2019",6,5,4,6,"16/09/2019","2003_4",0,0
"1837","Over 3s","Local Authority","California Primary School Nursery","Falkirk","Falkirk","Children","06/06/2019",5,5,5,5,"25/02/2019","2002_4",0,0
"1838","Over 3s","Local Authority","Carmuirs Primary School Nursery","Falkirk","Falkirk","Children","15/03/2018",5,5,5,5,"06/02/2018","2003_4",0,0
"1839","Over 3s","Local Authority","Carronshore Primary School Nursery","Falkirk","Falkirk","Children","15/11/2022",5,5,5,5,"02/11/2022","2003_4",0,0
"1840","Over 3s","Local Authority","Deanburn Primary School, Early Learning and Childcare Class","Bo'ness","Falkirk","Children","03/11/2022",5,5,4,5,"21/09/2022","2002_4",1,0
"1841","Over 3s","Local Authority","Dunipace Primary School Nursery","Denny","Falkirk","Children","28/02/2020",5,4,4,4,"10/12/2019","2002_4",0,0
"1842","Over 3s","Local Authority","Easter Carmuirs Early Learning and Childcare Class","Falkirk","Falkirk","Children","21/01/2019",4,4,4,4,"20/11/2018","2002_4",0,0
"1843","Over 3s","Local Authority","Grange Primary School, Early Learning and Childcare Class","Bo'ness","Falkirk","Children","11/01/2022",5,4,4,5,"01/12/2021","2002_4",0,0
"1844","Over 3s","Local Authority","Kinneil Primary School, Early Learning and Childcare Class","Bo'ness","Falkirk","Children","03/04/2024",4,5,4,4,"04/03/2024","2002_4",0,0
"1845","Over 3s","Local Authority","Glendevon Early Learning and Childcare Centre","Falkirk","Falkirk","Children","18/09/2020",5,5,5,5,"01/11/2019","2002_4",0,0
"1846","Over 3s","Local Authority","St. Joseph's RC Primary School Nursery","Bonnybridge","Falkirk","Children","29/06/2023",5,5,5,5,"01/06/2023","2002_4",0,0
"1847","Over 3s","Local Authority","Victoria Primary School Nursery","Falkirk","Falkirk","Children","01/06/2023",4,4,4,4,"15/05/2023","2002_4",0,0
"1848","Under 3s","Local Authority","Inchlair Early Learning and Childcare Centre","Larbert","Falkirk","Children","20/02/2024",5,5,5,5,"24/01/2024","2002_4",0,0
"1849","Over 3s","Local Authority","Aberfoyle Primary School Nursery","Stirling","Stirling","Children","20/02/2024",5,5,5,5,"11/12/2023","2002_4",0,0
"1850","Over 3s","Local Authority","Bannockburn Primary School Nursery","Stirling","Stirling","Children","20/05/2024",5,5,5,5,"19/04/2024","2002_4",0,0
"1851","Under 3s","Local Authority","Cowie Nursery","Stirling","Stirling","Children","16/06/2021",5,5,5,5,"24/05/2021","2002_4",0,0
"1852","Under 3s","Local Authority","Crianlarich Nursery","Crianlarich","Stirling","Children","11/02/2019",5,5,5,5,"13/12/2018","2002_4",0,0
"1853","Under 3s","Local Authority","Killin Nursery","Killin","Stirling","Children","03/04/2023",5,5,5,5,"21/03/2023","2002_4",0,0
"1854","Under 3s","Local Authority","Wellgreen Nursery","Stirling","Stirling","Children","05/10/2022",5,6,6,5,"06/09/2022","2002_4",0,0
"1855","Under 3s","Local Authority","Park ELC","Alloa","Clackmannanshire","Children","11/07/2023",4,4,4,4,"23/06/2023","2002_4",1,0
"1856","Under 3s","Local Authority","Banchory ELC","Alloa","Clackmannanshire","Children","26/11/2021",5,5,5,5,"24/09/2021","2002_4",0,0
"1857","Under 3s","Local Authority","Sunnyside ELC","Alloa","Clackmannanshire","Children","27/10/2023",4,4,4,4,"14/06/2023","2003_4",0,0
"1858","Over 3s","Local Authority","Monkton Early Years Centre","Prestwick","South Ayrshire","Children","19/09/2019",5,5,5,5,"13/09/2019","2002_4",0,0
"1859","Under 3s","Private","Carriagehill Nursery Green Road","Paisley","Renfrewshire","Children","24/04/2019",4,5,4,4,"06/03/2019","2003_3",0,0
"1860","Under 3s","Private","The Park Nursery and Kindergarten","Glasgow","Glasgow City","Children","04/03/2020",4,4,4,5,"29/01/2020","2004_4",0,0
"1861","Under 3s","Private","Busy Bees @ Halbeath","Dunfermline","Fife","Children","04/06/2018",5,5,5,5,"30/04/2018","2003_9",0,0
"1862","Under 3s","Private","Step by Step Private Nursery","Glasgow","North Lanarkshire","Children","03/08/2022",6,6,5,6,"12/07/2022","2003_3",0,0
"1863","Over 3s","Local Authority","St. John's Primary School Nursery Class","Stevenston","North Ayrshire","Children","06/06/2019",4,5,5,5,"27/02/2019","2002_4",0,0
"1864","Over 3s","Local Authority","St. Mark's Primary School Nursery Class","Irvine","North Ayrshire","Children","04/05/2023",4,4,4,4,"17/03/2023","2002_4",0,0
"1865","Over 3s","Local Authority","Woodlands Primary School Early Years Class","Irvine","North Ayrshire","Children","20/03/2017",4,4,4,4,"18/01/2017","2002_4",0,0
"1866","Under 3s","Local Authority","Dalry Early Years Centre","Dalry","North Ayrshire","Children","16/06/2020",6,6,5,5,"28/02/2020","2002_4",0,0
"1867","Under 3s","Local Authority","Springvale Early Years Centre","Saltcoats","North Ayrshire","Children","10/01/2019",5,5,6,6,"14/11/2018","2002_4",0,0
"1868","Under 3s","Voluntary or Not for Profit","Central Leith After School Provision at Leith Primary","Edinburgh","City of Edinburgh","Children","18/10/2021",4,4,5,4,"02/09/2021","2003_8",0,0
"1869","Over 3s","Local Authority","Eliburn Nursery Class","Livingston","West Lothian","Children","24/06/2019",4,5,5,5,"10/06/2019","2003_4",0,0
"1870","Under 3s","Private","Harlequin Kindergarten","Glasgow","South Lanarkshire","Children","17/07/2018",4,4,4,4,"10/07/2018","2004_4",0,0
"1871","Over 3s","Local Authority","Beatlie  Nursery","Livingston","West Lothian","Children","20/12/2018",6,6,6,6,"19/02/2018","2003_4",0,0
"1872","Over 3s","Local Authority","Riverside Primary School Nursery Class","Livingston","West Lothian","Children","15/06/2022",5,5,5,5,"29/04/2022","2003_4",0,0
"1873","Over 3s","Local Authority","Letham Primary School Nursery - Livingston","Livingston","West Lothian","Children","27/04/2022",4,5,5,5,"24/03/2022","2003_4",0,0
"1874","Over 3s","Local Authority","Fair Isle Out of School Club","Kirkcaldy","Fife","Children","14/03/2023",4,4,4,4,"21/02/2023","2004_9",0,0
"1875","Over 3s","Local Authority","St. Mary's RC (Leith) Primary School","Edinburgh","City of Edinburgh","Children","13/11/2020",4,4,4,4,"21/03/2020","2003_8",0,0
"1876","Over 3s","Local Authority","St. Ninian's RC Primary School","Edinburgh","City of Edinburgh","Children","08/06/2018",6,5,4,6,"26/04/2018","2002_4",0,0
"1877","Under 3s","Private","Thrive Childcare and Education Corner House Nursery Stirling","Stirling","Stirling","Children","23/11/2023",3,4,4,4,"03/11/2023","2003_10",0,0
"1878","Under 3s","Private","Craigard Nursery","Cumbernauld","North Lanarkshire","Children","25/02/2020",4,5,4,4,"21/01/2020","2004_1",0,0
"1879","Under 3s","Private","Thrive Childcare and Education Corner House Nursery Falkirk","Falkirk","Falkirk","Children","20/12/2023",2,2,2,2,"17/11/2023","2003_10",1,0
"1880","Under 3s","Local Authority","Westfield Family Nurture Centre","Cupar","Fife","Children","21/11/2019",5,6,4,5,"24/10/2019","2002_4",0,0
"1881","Over 3s","Local Authority","Forthview Primary School Nursery","Edinburgh","City of Edinburgh","Children","17/01/2018",5,6,5,5,"27/03/2017","2002_4",0,0
"1882","Under 3s","Private","Pinocchio's @ Heriot Watt","Edinburgh","City of Edinburgh","Children","16/04/2024",3,3,3,3,"23/01/2024","2003_11",2,0
"1883","Under 3s","Private","Doune Terrace Nursery","Edinburgh","City of Edinburgh","Children","12/03/2018",5,5,6,5,"20/02/2018","2003_4",0,0
"1884","Over 3s","Local Authority","Machanhill Primary School Nursery Class","Larkhall","South Lanarkshire","Children","23/01/2018",5,5,5,5,"21/11/2017","2003_9",0,0
"1885","Over 3s","Local Authority","Letham Primary School Early Childhood Centre","Perth","Perth & Kinross","Children","05/04/2023",5,5,5,5,"21/02/2023","2002_4",0,0
"1886","Over 3s","Local Authority","St. Madoes Primary School Nursery","Perth","Perth & Kinross","Children","23/11/2018",4,5,4,4,"06/11/2018","2002_4",0,0
"1887","Over 3s","Voluntary or Not for Profit","Kirktonholme Kidz Club","Glasgow","South Lanarkshire","Children","07/08/2019",5,4,4,5,"14/05/2019","2004_2",0,0
